true_negative,false_positive,false_negative,true_positive,iou,dice,hd,hd95,filename,gt_filename,image_id
212466,156,3358,46164,0.9292644631426386,0.9633354896600655,20.0,10.630146026611328,ISIC_0010028_mask.png,ISIC_0010028.png,ISIC_0010028
231435,1729,1813,27167,0.8846592204239799,0.9388001935171747,15.81138801574707,10.630146026611328,ISIC_0000165_mask.png,ISIC_0000165.png,ISIC_0000165
211761,5378,399,44606,0.8853383085564576,0.9391824316499805,25.45584487915039,13.989256858825684,ISIC_0000141_mask.png,ISIC_0000141.png,ISIC_0000141
77296,5162,10320,169366,0.9162446983467497,0.9562919590981723,62.2414665222168,46.0,ISIC_0010448_mask.png,ISIC_0010448.png,ISIC_0010448
206488,0,10280,45376,0.8152939485410378,0.8982500593871249,27.166154861450195,22.67815589904785,ISIC_0010215_mask.png,ISIC_0010215.png,ISIC_0010215
235185,266,2799,23894,0.8863088393486406,0.9397282362889112,20.59126091003418,11.704699516296387,ISIC_0000388_mask.png,ISIC_0000388.png,ISIC_0000388
108074,865,14598,138607,0.8996365288505225,0.947167013465356,117.0,34.0,ISIC_0011149_mask.png,ISIC_0011149.png,ISIC_0011149
138438,8088,362,115256,0.931692884742858,0.9646387291703283,24.331050872802734,14.0,ISIC_0011129_mask.png,ISIC_0011129.png,ISIC_0011129
252108,33,1556,8447,0.841669988043045,0.9140291078288156,17.029386520385742,12.198348999023438,ISIC_0008406_mask.png,ISIC_0008406.png,ISIC_0008406
213841,2172,383,45748,0.9471047346955676,0.9728338879969378,8.602325439453125,5.830951690673828,ISIC_0010368_mask.png,ISIC_0010368.png,ISIC_0010368
160218,4228,2518,95180,0.9338147283323195,0.9657747607886112,16.0,11.26034164428711,ISIC_0010187_mask.png,ISIC_0010187.png,ISIC_0010187
112619,6434,2917,140174,0.9374619628824611,0.9677216697330677,37.013511657714844,14.0,ISIC_0000539_mask.png,ISIC_0000539.png,ISIC_0000539
243087,326,673,18058,0.9475783176785433,0.9730836588980196,8.0,4.0,ISIC_0001685_mask.png,ISIC_0001685.png,ISIC_0001685
238882,863,366,22033,0.9471670535637521,0.9728667623357986,7.8102498054504395,5.0,ISIC_0011171_mask.png,ISIC_0011171.png,ISIC_0011171
235522,717,318,25587,0.9611223799864773,0.980175831753146,5.656854152679443,3.1622776985168457,ISIC_0011219_mask.png,ISIC_0011219.png,ISIC_0011219
201203,3485,909,56547,0.9278974746065867,0.962600435789187,14.866068840026855,11.180339813232422,ISIC_0000418_mask.png,ISIC_0000418.png,ISIC_0000418
185314,480,6958,69392,0.9031888585188077,0.949132141538209,21.0,15.55634880065918,ISIC_0010023_mask.png,ISIC_0010023.png,ISIC_0010023
87922,19147,4766,150309,0.8627440851327617,0.926315205635209,68.88395690917969,56.06915283203125,ISIC_0011363_mask.png,ISIC_0011363.png,ISIC_0011363
194348,569,7924,59303,0.8747271225441029,0.9331780737850023,26.925823211669922,21.02379608154297,ISIC_0010011_mask.png,ISIC_0010011.png,ISIC_0010011
204702,534,3826,53082,0.9240973503708089,0.960551554413521,20.0,10.0,ISIC_0000088_mask.png,ISIC_0000088.png,ISIC_0000088
219285,3859,123,38877,0.9070906927366481,0.9512821767642164,15.0,10.29563045501709,ISIC_0010033_mask.png,ISIC_0010033.png,ISIC_0010033
140133,12762,33195,76054,0.6233372400849104,0.7679701108222048,151.60804748535156,123.05606842041016,ISIC_0010847_mask.png,ISIC_0010847.png,ISIC_0010847
121285,8457,187,132215,0.938633669130123,0.9683455766568769,33.12099075317383,14.560219764709473,ISIC_0000540_mask.png,ISIC_0000540.png,ISIC_0000540
118364,2637,17924,123219,0.8569968006676868,0.9229922209446477,40.49691390991211,28.01338768005371,ISIC_0000393_mask.png,ISIC_0000393.png,ISIC_0000393
114321,7011,1919,138893,0.9395899149658713,0.9688541971846706,45.0111083984375,19.101036071777344,ISIC_0009992_mask.png,ISIC_0009992.png,ISIC_0009992
194105,707,17223,50109,0.7364746689398727,0.8482411890171649,39.0,33.060550689697266,ISIC_0001103_mask.png,ISIC_0001103.png,ISIC_0001103
172120,2397,728,86899,0.9652870345685595,0.9823369488421517,10.0,6.7082037925720215,ISIC_0000064_mask.png,ISIC_0000064.png,ISIC_0000064
239625,351,1191,20977,0.9315244904303033,0.9645484642265956,8.062257766723633,6.0,ISIC_0002829_mask.png,ISIC_0002829.png,ISIC_0002829
235793,689,1391,24271,0.9210656142081894,0.9589111453518233,8.602325439453125,7.0,ISIC_0009926_mask.png,ISIC_0009926.png,ISIC_0009926
94365,3464,12499,151816,0.9048569844855435,0.9500524100815094,63.0079345703125,28.9239501953125,ISIC_0011122_mask.png,ISIC_0011122.png,ISIC_0011122
213175,840,2665,45464,0.9284241050460496,0.9628837376764479,19.235383987426758,10.0,ISIC_0000257_mask.png,ISIC_0000257.png,ISIC_0000257
82496,86172,0,93476,0.5203286426790168,0.6844949546726029,138.917236328125,110.63452911376953,ISIC_0000547_mask.png,ISIC_0000547.png,ISIC_0000547
216389,1053,1995,42707,0.9333843295814666,0.9655445275937691,14.0,8.0,ISIC_0000470_mask.png,ISIC_0000470.png,ISIC_0000470
202111,0,8401,51632,0.8600603001682408,0.9247660412841983,18.973665237426758,14.0,ISIC_0000117_mask.png,ISIC_0000117.png,ISIC_0000117
226702,150,1698,33594,0.9478584729981379,0.9732313575525813,15.65247631072998,5.8478522300720215,ISIC_0010018_mask.png,ISIC_0010018.png,ISIC_0010018
175792,16250,0,70102,0.811816750046322,0.8961356053536502,37.0,24.879613876342773,ISIC_0010452_mask.png,ISIC_0010452.png,ISIC_0010452
236878,193,5122,19951,0.7896382490303174,0.8824557135590596,27.459060668945312,23.0867919921875,ISIC_0009959_mask.png,ISIC_0009959.png,ISIC_0009959
253374,341,274,8155,0.9298745724059293,0.9636632200886263,6.4031243324279785,3.0,ISIC_0005000_mask.png,ISIC_0005000.png,ISIC_0005000
232639,28,4929,24548,0.8319945771903067,0.9082937117273787,18.788293838500977,15.231546401977539,ISIC_0011092_mask.png,ISIC_0011092.png,ISIC_0011092
233765,1086,859,26434,0.9314634060396773,0.9645157170744166,9.486832618713379,7.0,ISIC_0009945_mask.png,ISIC_0009945.png,ISIC_0009945
98253,37068,3,126820,0.7738069814693912,0.8724816054432065,63.06346130371094,45.52471160888672,ISIC_0000246_mask.png,ISIC_0000246.png,ISIC_0000246
245405,767,115,15857,0.9473086803273791,0.9729414652104553,5.0,3.605551242828369,ISIC_0010598_mask.png,ISIC_0010598.png,ISIC_0010598
194988,8424,628,58104,0.865209363273572,0.9277343126297302,33.13608169555664,22.66274070739746,ISIC_0000164_mask.png,ISIC_0000164.png,ISIC_0000164
188074,278,2518,71274,0.962251923855812,0.9807628797886394,16.278820037841797,7.0,ISIC_0000325_mask.png,ISIC_0000325.png,ISIC_0000325
244867,253,1741,15283,0.8845864444058575,0.9387592137592138,13.34166431427002,10.0,ISIC_0007322_mask.png,ISIC_0007322.png,ISIC_0007322
123596,5637,5556,127355,0.9192121142131247,0.9579057024554066,27.58622932434082,18.357559204101562,ISIC_0000053_mask.png,ISIC_0000053.png,ISIC_0000053
196731,978,965,63470,0.970296424258175,0.9849243111969771,6.7082037925720215,4.0,ISIC_0000013_mask.png,ISIC_0000013.png,ISIC_0000013
213368,822,1160,46794,0.9593652616040675,0.9792612744585121,10.049875259399414,5.0,ISIC_0010606_mask.png,ISIC_0010606.png,ISIC_0010606
84678,21627,3978,151861,0.8557188419190155,0.9222505291093654,82.2982406616211,51.865211486816406,ISIC_0010454_mask.png,ISIC_0010454.png,ISIC_0010454
166528,253,5728,89635,0.9374477074966533,0.9677140744179519,21.587032318115234,14.0,ISIC_0000525_mask.png,ISIC_0000525.png,ISIC_0000525
158844,729,3044,99527,0.9634753146176186,0.9813979401164539,12.369317054748535,7.071067810058594,ISIC_0000036_mask.png,ISIC_0000036.png,ISIC_0000036
253436,983,20,7705,0.8848185576481397,0.9388899043441175,8.602325439453125,5.691675662994385,ISIC_0011083_mask.png,ISIC_0011083.png,ISIC_0011083
255023,1336,1,5784,0.8122454711416935,0.8963967454475009,11.045360565185547,8.0,ISIC_0000098_mask.png,ISIC_0000098.png,ISIC_0000098
139499,405,17045,105195,0.8577194341391822,0.9234111657303371,33.241539001464844,25.238859176635742,ISIC_0010020_mask.png,ISIC_0010020.png,ISIC_0010020
241135,828,129,20052,0.9544480936741396,0.9766932125374443,5.099019527435303,4.0,ISIC_0010206_mask.png,ISIC_0010206.png,ISIC_0010206
227131,0,11797,23216,0.6630680033130552,0.7974033557162239,41.0,36.24913787841797,ISIC_0009982_mask.png,ISIC_0009982.png,ISIC_0009982
237326,66,1650,23102,0.9308566363123539,0.9641903171953256,13.0,6.0,ISIC_0011205_mask.png,ISIC_0011205.png,ISIC_0011205
61755,11475,5109,183805,0.9172409663205067,0.9568343076674805,53.0,35.0,ISIC_0000299_mask.png,ISIC_0000299.png,ISIC_0000299
200352,15026,0,46766,0.7568293630243397,0.8615855118922604,41.146080017089844,27.018512725830078,ISIC_0011392_mask.png,ISIC_0011392.png,ISIC_0011392
253602,321,334,7887,0.9233200655584173,0.9601314748310914,5.0,3.339570999145508,ISIC_0010255_mask.png,ISIC_0010255.png,ISIC_0010255
152497,2868,3487,103292,0.9420412779191405,0.97015577231038,25.0,11.661903381347656,ISIC_0000380_mask.png,ISIC_0000380.png,ISIC_0000380
151476,2,18956,91710,0.8286948350019879,0.9063238099002856,39.824615478515625,35.84689712524414,ISIC_0011155_mask.png,ISIC_0011155.png,ISIC_0011155
198385,0,14943,48816,0.7656330870935868,0.8672618254497002,37.336307525634766,25.495098114013672,ISIC_0011224_mask.png,ISIC_0011224.png,ISIC_0011224
72268,851,15156,173869,0.9156976131791275,0.955993896823324,37.735923767089844,21.931713104248047,ISIC_0000230_mask.png,ISIC_0000230.png,ISIC_0000230
174291,1882,3309,82662,0.9409126609222224,0.9695569304753248,17.0,9.848857879638672,ISIC_0010494_mask.png,ISIC_0010494.png,ISIC_0010494
156544,3887,464,101249,0.9587973484848484,0.9789653321988504,12.206555366516113,8.960992813110352,ISIC_0000101_mask.png,ISIC_0000101.png,ISIC_0000101
253796,568,60,7720,0.924772400574988,0.9609161065471745,5.385164737701416,3.1622776985168457,ISIC_0008507_mask.png,ISIC_0008507.png,ISIC_0008507
224689,1262,575,35618,0.9509544787077827,0.9748607556826735,8.0,5.0,ISIC_0010092_mask.png,ISIC_0010092.png,ISIC_0010092
209844,9204,204,42892,0.8201147227533461,0.9011681653920498,35.22782897949219,23.76972770690918,ISIC_0000040_mask.png,ISIC_0000040.png,ISIC_0000040
199489,0,14687,47968,0.7655893384406671,0.8672337578984479,39.458839416503906,31.0,ISIC_0009880_mask.png,ISIC_0009880.png,ISIC_0009880
7849,4878,1159,248258,0.9762598556794274,0.987987336659019,192.0,144.0,ISIC_0009988_mask.png,ISIC_0009988.png,ISIC_0009988
231072,558,1200,29314,0.9434217301750772,0.9708872917563673,10.0,6.324555397033691,ISIC_0009035_mask.png,ISIC_0009035.png,ISIC_0009035
231079,4958,681,25426,0.8184773861258651,0.9001787895416969,31.62277603149414,23.53720474243164,ISIC_0001204_mask.png,ISIC_0001204.png,ISIC_0001204
165307,3786,965,92086,0.95093817445811,0.9748521884577315,19.92485809326172,8.5440034866333,ISIC_0010377_mask.png,ISIC_0010377.png,ISIC_0010377
258957,454,19,2714,0.8515845622842799,0.9198440942213184,6.082762718200684,5.0,ISIC_0000125_mask.png,ISIC_0000125.png,ISIC_0000125
191842,110,6862,63330,0.9008278569599727,0.9478268678160919,20.248456954956055,16.62974739074707,ISIC_0000126_mask.png,ISIC_0000126.png,ISIC_0000126
92680,1732,4808,162924,0.9614077326157768,0.9803241994295823,15.0,11.0,ISIC_0000368_mask.png,ISIC_0000368.png,ISIC_0000368
257072,2027,0,3045,0.6003548895899053,0.7502771960083775,16.155494689941406,13.928388595581055,ISIC_0011143_mask.png,ISIC_0011143.png,ISIC_0011143
126057,1517,4567,130003,0.9552933050181134,0.9771355556390695,10.630146026611328,7.8102498054504395,ISIC_0000136_mask.png,ISIC_0000136.png,ISIC_0000136
127165,6580,1395,127004,0.9409167351958453,0.9695590935289694,25.0,16.6433162689209,ISIC_0000161_mask.png,ISIC_0000161.png,ISIC_0000161
227684,1494,540,32426,0.940975043528729,0.9695900487396466,9.05538558959961,6.0,ISIC_0010077_mask.png,ISIC_0010077.png,ISIC_0010077
154093,13629,3,94419,0.8738373545825583,0.9326715068899096,31.78049659729004,18.681541442871094,ISIC_0010552_mask.png,ISIC_0010552.png,ISIC_0010552
